t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
20.0,0,0,shard-0-0,1,0.997000,1.000000,1.000000,2729,2503,1.0,1.0,4851,0.496,0.104
20.0,0,1,shard-0-1,1,0.997000,1.000000,1.000000,2729,2503,1.0,1.0,4851,0.496,0.178
20.0,0,2,shard-0-2,1,0.997000,1.000000,1.000000,2729,2503,1.0,1.0,4851,0.496,0.26
20.0,1,0,shard-1-0,1,0.991000,1.000000,1.000000,2568,2348,0.998667,0.998,4851,0.496,0.338
20.0,1,1,shard-1-1,1,0.989000,1.000000,1.000000,2570,2348,0.998667,0.999,4851,0.496,0.401
20.0,1,2,shard-1-2,1,0.989000,1.000000,1.000000,2572,2348,0.998667,0.999,4851,0.496,0.465
25.96,0,0,shard-0-0,0,,,,,3013,1.0,,6048,,
25.96,0,1,shard-0-1,1,0.871000,1.000000,1.000000,3517,3013,1.0,,6048,0.294,0.097
25.96,0,2,shard-0-2,1,0.871000,1.000000,1.000000,3517,3013,1.0,,6048,0.294,0.173
25.96,1,0,shard-1-0,1,0.997000,1.000000,1.000000,3314,3035,1.0,1.0,6048,0.294,0.258
25.96,1,1,shard-1-1,1,0.997000,1.000000,1.000000,3314,3035,1.0,1.0,6048,0.294,0.34
25.96,1,2,shard-1-2,1,0.997000,1.000000,1.000000,3314,3035,1.0,1.0,6048,0.294,0.414
31.686,0,0,shard-0-0,1,0.998000,0.919000,0.908493,3626,3650,0.850667,0.816,7423,0.328,0.116
31.686,0,1,shard-0-1,1,0.898000,0.999000,1.000000,4374,3650,0.850667,0.8765,7423,0.328,0.237
31.686,0,2,shard-0-2,1,0.892000,0.991000,0.986301,4016,3650,0.850667,0.8595,7423,0.328,0.341
31.686,1,0,shard-1-0,1,0.998000,0.999000,1.000000,4031,3773,1.0,1.0,7423,0.328,0.444
31.686,1,1,shard-1-1,1,0.998000,0.999000,1.000000,4031,3773,1.0,1.0,7423,0.328,0.546
31.686,1,2,shard-1-2,1,0.998000,0.999000,1.000000,4032,3773,1.0,1.0,7423,0.328,0.677
37.698,0,0,shard-0-0,1,0.991000,0.933000,0.923831,4292,4385,0.865,0.8335,8796,0.64,0.149
37.698,0,1,shard-0-1,1,0.901000,1.000000,1.000000,5041,4385,0.865,0.8895,8796,0.64,0.286
37.698,0,2,shard-0-2,1,0.896000,0.918000,0.916990,4677,4385,0.865,0.872,8796,0.64,0.432
37.698,1,0,shard-1-0,1,0.998000,0.999000,1.000000,4655,4411,1.0,1.0,8796,0.64,0.586
37.698,1,1,shard-1-1,1,0.998000,0.999000,1.000000,4655,4411,1.0,1.0,8796,0.64,0.832
37.698,1,2,shard-1-2,1,0.998000,0.999000,1.000000,4656,4411,1.0,1.0,8796,0.64,0.997
44.34,0,0,shard-0-0,0,,,,,5043,0.936,,10244,,
44.34,0,1,shard-0-1,1,0.914000,1.000000,1.000000,5657,5043,0.936,,10244,0.226,0.182
44.34,0,2,shard-0-2,1,0.908000,0.927000,0.927821,5293,5043,0.936,,10244,0.226,0.471
44.34,1,0,shard-1-0,1,0.997000,1.000000,1.000000,5475,5201,1.0,1.0,10244,0.226,0.831
44.34,1,1,shard-1-1,1,0.997000,1.000000,1.000000,5475,5201,1.0,1.0,10244,0.226,1.13
44.34,1,2,shard-1-2,1,0.997000,1.000000,1.000000,5476,5201,1.0,1.0,10244,0.226,1.318
50.888,0,0,shard-0-0,1,0.997000,0.879000,0.865780,5078,5640,0.849,0.8025,11677,0.236,0.173
50.888,0,1,shard-0-1,1,0.921000,1.000000,1.000000,6250,5640,0.849,0.8795,11677,0.236,0.32
50.888,0,2,shard-0-2,1,0.914000,0.932000,0.935461,5886,5640,0.849,0.865,11677,0.236,0.462
50.888,1,0,shard-1-0,1,0.998000,0.999000,1.000000,6308,6037,1.0,,11677,0.236,0.628
