t_rel,shard,replica,name,reachable,index_recall,e2e_recall,completeness,n_local,n_intended,shard_agreement,loo_agreement,n_confirmed_settled,probe_s,score_s
20.001,0,0,shard-0-0,1,0.997000,1.000000,1.000000,2958,2670,1.0,1.0,5170,0.267,0.098
20.001,0,1,shard-0-1,1,0.997000,1.000000,1.000000,2958,2670,1.0,1.0,5170,0.267,0.179
20.001,0,2,shard-0-2,1,0.997000,1.000000,1.000000,2960,2670,1.0,1.0,5170,0.267,0.262
20.001,1,0,shard-1-0,1,0.996000,1.000000,1.000000,2783,2500,1.0,1.0,5170,0.267,0.335
20.001,1,1,shard-1-1,1,0.996000,1.000000,1.000000,2783,2500,1.0,1.0,5170,0.267,0.4
20.001,1,2,shard-1-2,1,0.996000,1.000000,1.000000,2783,2500,1.0,1.0,5170,0.267,0.466
25.737,0,0,shard-0-0,1,0.998000,1.000000,1.000000,3733,3473,0.988667,0.9915,6735,0.26,0.1
25.737,0,1,shard-0-1,1,0.998000,1.000000,1.000000,3733,3473,0.988667,0.9915,6735,0.26,0.197
25.737,0,2,shard-0-2,1,0.998000,1.000000,1.000000,3677,3473,0.988667,0.983,6735,0.26,0.31
25.737,1,0,shard-1-0,1,0.998000,1.000000,1.000000,3463,3262,1.0,1.0,6735,0.26,0.401
25.737,1,1,shard-1-1,1,0.998000,1.000000,1.000000,3463,3262,1.0,1.0,6735,0.26,0.537
25.737,1,2,shard-1-2,1,0.998000,1.000000,1.000000,3463,3262,1.0,1.0,6735,0.26,0.656
31.657,0,0,shard-0-0,1,0.998000,1.000000,1.000000,4581,4285,0.998,,8230,0.234,0.12
31.657,0,1,shard-0-1,1,0.996000,1.000000,1.000000,4581,4285,0.998,,8230,0.234,0.241
31.657,0,2,shard-0-2,0,,,,,4285,0.998,,8230,,
31.657,1,0,shard-1-0,1,0.997000,1.000000,1.000000,4222,3945,1.0,1.0,8230,0.234,0.352
31.657,1,1,shard-1-1,1,0.997000,1.000000,1.000000,4225,3945,1.0,1.0,8230,0.234,0.459
31.657,1,2,shard-1-2,1,0.997000,1.000000,1.000000,4226,3945,1.0,1.0,8230,0.234,0.574
37.468,0,0,shard-0-0,1,0.999000,1.000000,1.000000,5417,5120,0.917,,9807,0.242,0.176
37.468,0,1,shard-0-1,0,,,,,5120,0.917,,9807,,
37.468,0,2,shard-0-2,1,0.999000,0.912000,0.914258,4978,5120,0.917,,9807,0.242,0.312
37.468,1,0,shard-1-0,1,0.999000,1.000000,1.000000,4964,4687,1.0,1.0,9807,0.242,0.456
37.468,1,1,shard-1-1,1,0.999000,1.000000,1.000000,4964,4687,1.0,1.0,9807,0.242,0.585
37.468,1,2,shard-1-2,1,0.999000,1.000000,1.000000,4964,4687,1.0,1.0,9807,0.242,0.712
43.426,0,0,shard-0-0,1,0.997000,1.000000,1.000000,6267,5964,0.852,,11488,0.23,0.187
43.426,0,1,shard-0-1,1,0.997000,0.857000,0.863850,5363,5964,0.852,,11488,0.23,0.345
43.426,0,2,shard-0-2,0,,,,,5964,0.852,,11488,,
43.426,1,0,shard-1-0,1,0.998000,1.000000,1.000000,5802,5524,1.0,1.0,11488,0.23,0.544
43.426,1,1,shard-1-1,1,0.998000,1.000000,1.000000,5802,5524,1.0,1.0,11488,0.23,0.895
43.426,1,2,shard-1-2,1,0.998000,1.000000,1.000000,5802,5524,1.0,1.0,11488,0.23,1.147
49.808,0,0,shard-0-0,1,0.998000,1.000000,1.000000,7148,6836,0.825667,0.854,13174,0.312,0.229
49.808,0,1,shard-0-1,1,0.998000,0.871000,0.870392,6244,6836,0.825667,0.821,13174,0.312,0.474
49.808,0,2,shard-0-2,1,0.999000,0.836000,0.842305,6000,6836,0.825667,0.802,13174,0.312,0.775
49.808,1,0,shard-1-0,1,0.999000,1.000000,1.000000,6624,6338,1.0,1.0,13174,0.312,1.036
49.808,1,1,shard-1-1,1,0.999000,1.000000,1.000000,6624,6338,1.0,1.0,13174,0.312,1.228
49.808,1,2,shard-1-2,1,0.999000,1.000000,1.000000,6624,6338,1.0,1.0,13174,0.312,1.578
56.698,0,0,shard-0-0,1,0.997000,1.000000,1.000000,7851,7608,0.839,0.865,14718,0.584,0.447
56.698,0,1,shard-0-1,1,0.996000,0.882000,0.883544,6947,7608,0.839,0.8345,14718,0.584,0.757
56.698,0,2,shard-0-2,1,0.996000,0.840000,0.851472,6704,7608,0.839,0.8175,14718,0.584,0.998
56.698,1,0,shard-1-0,0,,,,,7110,1.0,,14718,,
56.698,1,1,shard-1-1,1,0.973000,1.000000,1.000000,7358,7110,1.0,,14718,0.584,1.197
56.698,1,2,shard-1-2,1,0.973000,1.000000,1.000000,7358,7110,1.0,,14718,0.584,1.393
63.685,0,0,shard-0-0,1,0.998000,1.000000,1.000000,8689,8420,0.851,0.876,16193,0.298,0.335
63.685,0,1,shard-0-1,1,0.998000,0.892000,0.894774,7785,8420,0.851,0.8475,16193,0.298,0.822
63.685,0,2,shard-0-2,1,0.999000,0.856000,0.865796,7541,8420,0.851,0.8295,16193,0.298,1.046
63.685,1,0,shard-1-0,1,1.000000,0.956000,0.953686,7609,7773,0.954,0.931,16193,0.298,1.366
63.685,1,1,shard-1-1,1,0.974000,1.000000,1.000000,8192,7773,0.954,0.9655,16193,0.298,1.679
63.685,1,2,shard-1-2,1,0.974000,1.000000,1.000000,8192,7773,0.954,0.9655,16193,0.298,1.887
70.875,0,0,shard-0-0,1,0.998000,1.000000,1.000000,9624,9329,0.869333,0.891,17475,0.41,0.286
70.875,0,1,shard-0-1,1,0.998000,0.907000,0.905027,8720,9329,0.869333,0.868,17475,0.41,0.542
70.875,0,2,shard-0-2,1,0.999000,0.869000,0.878872,8476,9329,0.869333,0.849,17475,0.41,0.794
70.875,1,0,shard-1-0,1,0.974000,0.957000,0.955807,8315,8146,0.924667,0.916,17475,0.41,1.029
70.875,1,1,shard-1-1,1,0.973000,0.987000,0.991775,8337,8146,0.924667,0.9195,17475,0.41,1.338
70.875,1,2,shard-1-2,1,0.951000,1.000000,1.000000,8898,8146,0.924667,0.9385,17475,0.41,1.572
77.862,0,0,shard-0-0,1,0.998000,0.999000,1.000000,10468,10147,0.881,,19044,0.266,0.3
77.862,0,1,shard-0-1,0,,,,,10147,0.881,,19044,,
77.862,0,2,shard-0-2,1,0.998000,0.879000,0.888637,9320,10147,0.881,,19044,0.266,0.581
77.862,1,0,shard-1-0,1,0.977000,0.959000,0.959537,8956,8897,0.931667,0.923,19044,0.266,0.823
77.862,1,1,shard-1-1,1,0.977000,0.966000,0.965494,8978,8897,0.931667,0.9275,19044,0.266,1.075
77.862,1,2,shard-1-2,1,0.956000,1.000000,1.000000,9541,8897,0.931667,0.9445,19044,0.266,1.316
84.449,0,0,shard-0-0,1,0.997000,0.998000,1.000000,11330,11065,0.870667,0.891,20539,0.485,0.4
84.449,0,1,shard-0-1,1,0.999000,0.894000,0.888658,10080,11065,0.870667,0.8625,20539,0.485,0.746
84.449,0,2,shard-0-2,1,0.999000,0.887000,0.897876,10182,11065,0.870667,0.8585,20539,0.485,1.057
84.449,1,0,shard-1-0,1,0.978000,0.960000,0.962001,9563,9474,0.936333,0.9275,20539,0.485,1.44
84.449,1,1,shard-1-1,1,0.979000,0.969000,0.967596,9586,9474,0.936333,0.933,20539,0.485,1.767
84.449,1,2,shard-1-2,1,0.958000,1.000000,1.000000,10147,9474,0.936333,0.9485,20539,0.485,2.122
92.078,0,0,shard-0-0,1,0.997000,0.998000,1.000000,12239,11930,0.879667,0.898,22150,0.328,0.359
92.078,0,1,shard-0-1,1,0.998000,0.899000,0.896731,10989,11930,0.879667,0.871,22150,0.328,0.693
92.078,0,2,shard-0-2,1,0.997000,0.893000,0.905281,11091,11930,0.879667,0.87,22150,0.328,1.036
92.078,1,0,shard-1-0,1,0.982000,0.965000,0.964775,10304,10220,0.942667,0.935,22150,0.328,1.342
